제목,날짜,작성일,작성자,댓글
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-27 02:43:00,ksk,"별이란단어를 모독하지마라 ᆢ어디에다 고고한별과 비교해!!??
그냥썩은동아줄이라고해라.."
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 22:28:00,제자리찾아가는내나라,"안갈대는 이제 대놓고 폐기처분이구나.
ㅋㅋㅋ"
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 20:20:00,줄넘기9단,"정치는 민심을 얻어야 하는데, 하두 못된 사건들이 막 터져서 민심은 굉장히 많이 돌아서고 있는 듯합니다.

운동장은 다시 저 한 쪽으로 기울고 있는 것은 명약관화한 현실입니다."
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 20:20:00,갈아 보자,"진보를 가장 한 좌파 운동권들이 집권세력인데 업적은
원래부터 경제 몰라 소득주도성장 실패한 경제 정책으로 갈팡 질팡 하고
중국 눈치 보다 코로나 저주 받은 정권
세월호 정치적으로 이용 해 먹은 업보

국민 혈세 걷어 정권 홍보 하고 재난지원금 뿌리며 지지율관리하며 버티는 정권
끝 없는 권력 욕심과 이념 투쟁의 산물이 국민 갈라지고 개혁은 자신들 비리 덮기 위한
권력기관 만 신경 쓰다 LH 같은 공기업 썩는 줄 모르는 정권 이었습니다

이제는 바꿔야 합니다
중도파 윤석열 검찰총장과 우파가 힘을 합쳐 경제를 살리고 또 한번 도약해야 합니다"
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 18:59:00,리본뱅커 이PB,"노회한 요설, 그만 ....
나이가 팔순이면 제정신이 들때도 됐는데,
나라를 어디로 끌고 가려는건가???"
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 17:29:00,식민지 국민들,"국민이 언젠가는 바른 유권자들이 되면,,,, 안철수 같은 바른 사람을 뽑는 날이 올것이다. 자~봐라 말잘하는 문재인 막상 대통이 되었지만,,,,, 국정운영은 빵점이 아니던가? 신기루같은 정치쟁이들의 입을 절대 보지말고,,,, 속을보는 유권자들이 많아지면 많아질수록.............. 당신같은 자는 설 곳이 없어지느리라~~~~"
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 17:29:00,안티,"그때 찰스가 대통령 되었어도 별로 잘했을 것 같지는 않지만
문재인만큼 나라를 조져놓기도 쉽지 않지 ㅋㅋㅋ
그리고 라임 옵티머스가 끈끈한 돈줄인 민주건달놈들은
사모펀드 사기 치다가 잡혀갔을 테니 10배는 더 낫겠다."
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 17:26:00,식민지 국민들,"국민의 피를 빨아먹고 돼지가된 김정은이가 계속 핵을 가지고 장난질, 또는 협박을 하고있다!!! 이제는 뽄때를 보여주어야할 시기가 도달하였다 본다! 동아시아의 긴장완화와, 남북전쟁을 피할려고 이때까지 참았왔지만, 김정은이는 그걸 이용하여,,, 핵을 보유하는 나라가 되어 버렷다! 결과론적으로 미국과 한국의 생각이 잘못되었다는 것이다! 이제는 미국이 북을 초토화시켜,,,, 뽄때를 보여 주어야 할 시기가 온것이다! 그러면 중국이 가만 있겠나??? 등등 유언비어에 그만 속고,,, 정리를 할때가 온것이다. 남쪽에도 북괴를 찬양하는 놈들도 속가네고,,, 질서를 바르게 잡는건 전쟁밖에는 없다! 역사적으로 볼때,,, 그래서 전쟁을 일으킨거고,,, 100여년에 한번은 전쟁을하여야 질서가 잡힌다는 역사적 실체를.............."
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 17:26:00,식민지 국민들,"고급정보로 땅을사 몇배~몇십배 이득을 챙기는….. 탐관오리형고급관리들 올라버린 땅에 평생모은 재산을 가지고 아파트 한채 구입하면서 소주한잔에 웃으면서 하루하루를 보네는 착한 서민들….. 누가 갑이고, 누가 을인가? 니들이 찍어준 자들은 부귀영화를 누리고, 니들은 평생 가닌에 허덕이고,,,,, 그래도 정신을 못차리겠는가? 말잘하는 사람을 관리롤뽑는 니들의 성향을 바꾸어야 한다. 말 잘하면 아니운서 해야지 왜 나라일을 하는가? 나라일은 일을 잘하는 사람을 뽑아야 한다!!! 다~ 유권자들을 잘못된 선택이 관리들을 이렇게 만든 셈이지,,, 누굴 원망하냐? 니 손가락을 원망하야지!"
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 17:02:00,반가운이,"노욕으로 가득찬 김종인!
윤석열이한테 대통령이 되고싶으면
자기한테 오라고 노골적으로 유혹하네.
윤석열이가 별을 달것이라고?
그건 아마 교도소 전과 별을 달겠지.ㅋㅋㅋㅋㅋ

자신의 주위에 있는 사람들에게는 지극히
관대한 차별적 정의를 갖춘놈.
대통령 된다면 검찰공화국."
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 16:48:00,bj****,부인장모 사기꾼 수사하고 윤석열은시작해라
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 16:35:00,이윤성,"민주당 조심해라.....
윤 짜장은 대선 나온다!!!!!!!!!!!!!
주변 흠결이 많아서
나와서 대통이 되어야 한다!!!!!!!!!
절대 우습게 보지 말아라!!!!!!!!
법 기술자다.....뭐든 법으로 걸거다..
야비하게....

지금 국짐은 후보가 없다...
하지만 윤 가가 나와 통합 후보가
될 거다.....
절대 만만한 상대가 아니다!!!
언론이 다들 저놈 편을 들거다!!!!!!!!!!!!
확실하게 준비해라!!!!!!!!!!!!!!!!!"
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 15:51:00,김성진,"과거 오세훈의 열변
오 후보는 당시 전광훈 목사가 주도한 광화문 태극기집회에 참석해 문재인 대통령을 '독재자'로 폄훼하는 등 날선 비난을 웅변가 이상으로 열변을 토해내는 모습을 TV에서 보게 되었다.

2019년 10월 전광훈이 주도하는 태극기부대 집회에 오세훈은 참석해서 문재인 대통령을 향해 '독재자', '중증 치매환자', '정신 나간 대통령' 등 차마 입에 담을 수 없는 광기어린 막말로 선동에 앞장섰다는 사실을 보며 놀래지 않을 수 없었다는 것이다.

국민의힘 집회에서 한 행위였다면 나름대로 이해하겠는데 전광훈의 태극기 집회에 가서 전광훈과 동조의 목소리를 냈다는 사실은 정치인으로서 있을 수 없는 행위였다고 생각하고 있는 것이다.

열변을 토하고 있는 오세훈후보의 뒤에서 웃고 있는 전광훈목사의 모습을 보니 오세훈이라는 정치인의 모습이 불쌍하다 못해 비참해 보였다는 사실이다.

이것이 바로 국민의힘의 실체라는 사실을 깨닫게 되었습니다."
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 14:48:00,비온후엔,별의순간 같은 소리하고 자빠졌네
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 14:40:00,오앤제이,똥별만 보는 그 눈깔을...........
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 14:15:00,구월산의목란,이 늙은이 징글 징글 허네 전두환 노태우 때부터 목숨 길게 늘여온것도 뭐 같은데 이당 저당서 지가 대통령 만들라고 하고 지가 뭔디 킹만드는 사람여 니가 만드냐 국민이 만들지 이 늙은이 지마음에 안들면 대통령될 사람도 못혀 언론에서 이늙은이 말을 뭐허러 써주냐고 빨리 집에가 아마 안갈걸 집에 또가서 또 추대해주길 바랄걸
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 14:12:00,그러게,"파리중에 똥파리인 김쫑인 같은 부류 잘골라내어 제거해야
지금은 오.안 협력하여 선거에 이겨야 할시기에 선대본부장인
안대표를 깍아내려는 발언을 계속 해대는 저의가 무언지 모르겠다 당장 퇴출시켜야"
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 13:57:00,sky2018,"김종인 같은 인간들이 지금 하는 짓이 자기 재주라고 정치 판에서 모략, 이간질을 하면서 나라를 혼란하게 만드는것은 이 나라에 하나도 도움 안된다."
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 13:52:00,w3258,"너 부터 ..

위선 의 , 헛개비 들 !"
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 13:48:00,Ray Yang,재산 중 대부분 마누라뇬이 사기친 돈인데다 그리고 파리는 변에 꼬인단다
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 13:42:00,바른마음,"문재인대통령에 들어서야 처음으로 지난날 대통령의 오른팔이었던 국정원의 민간인 뒷조사업무를 없앴고, 왼팔이었던 검찰에게 본연의 업무를 하라고 외치고 있고 청와대도 정치에 관여하지 않으려고 하고 있구만 , 이제 진정한 민주주의 국가로 가는 길목에 있는데! 불쌍한 우리 국민들은 그 뜻을 잘 파악 하지 못하고 친일 친독재 국민의 짐, 조중동, 태극기부대, 윤석렬의 짓거리에 휘둘리고 있으니 참 안타깝다."
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 13:39:00,boy,여야를 막론하고 대한민국에서 독보적 제갈량이다 다음대선에서 윤석열이 된다면 민주당에서 삼고초려 할것이 눈에 선하다 그러나 이제는 야인으로 돌아갈지다
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 13:31:00,바른마음,주제파악이 안되는 정신나간 늙탱이! 나라망하는 길로 안내하는 구먼
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 13:19:00,둘레길,저주 대마왕!!
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 12:49:00,돌박사,"종인 翁은 필히 숙지할 건이 있다.
조금 치매끼가 오시는지 가끔 윤가놈을 입에 올리시는데, 기왕지사 입에 올리시고 '영남의 똥'당 주자로 만드실 생각이면, 윤가놈 장모뇬과 마눌뇬에 대해서는 벙끗도 안하시나?
왜? 영남의 똥당 개들은 마니 해 처먹어 감히 걸고 넘어갈 수가 없으신가?
수신제가 후 평천하 라고 했소이다.
오랜 경험과 보시는 안목이 있으신 翁이신데, 철수가틑 무녀리를 문전박대 하듯이 윤가놈도 탈탈 털고 받아줘야 하지 않겠습니까?
왜? 종인 翁두 구린데가 있어서리 개망나니 칼이 무서운 감여?"
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 12:48:00,조왕쇠,정치는 잘몰라도 김종인 윤석열은 이나라를 떠났으면 좋겠다.
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 13:05:00,ttol****,@조왕쇠 잘 모르는게 뭔 자랑이라고.ㅋㅋㅋㅋ
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-27 13:49:00,ttol****,이 댓글은 작성자 또는 관리자에 의해 삭제된 댓글입니다.
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-27 13:49:00,ttol****,@삭제된 댓글입니다 응 아니야~ 모르면 좀 배워라 무식한놈아.ㅋㅋㅋㅋ
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 12:32:00,siri,"대한민국의 미래를
80노인의 말에 휘둘리는
젊은이들은 뭔 생각을 하고 있는지 답답하다.
라떼는 말야...."
"김종인 “윤석열, 5월 중순 의사표시 있을 것… 안철수 ‘별의 순간’ 10년 전 놓쳤다”",2021-03-26 10:43:00,2021-03-26 12:32:00,exite,"윤 전 총장의 정치적 가능성과 한계를 가늠하는 언설들이 쏟아지고 있다.
그가 야기한 근본적인 가치와 원칙의 훼손에 대해 돌아보고 싶다.
윤 전 총장은 ‘살아있는 권력 수사’를 검찰이 추구하는 정의의 본질인 양 제시해왔다. 그러나 민주화된 국가에서 살아있는 권력은 정권만이 아니다. 의석을 분점한 야당, 자율성을 쥔 관료기관도 국가권력을 나눠 갖고 있다. 법적 권위를 부여받진 않았지만 막강한 영향력을 행사하는 언론, 재벌 등도 빠트릴 수 없다. 오랜 집권을 통해 뿌리내린 검찰·수구매체·보수야당 ‘기득권 동맹’의 총체적 영향력이 정권보다 약하다 말하기도 어렵다. 이 모든 다원적 권력의 비리를 중립적으로 공정하게 수사할 때 검찰의 정의가 작동한다.
그러나 윤 전 총장은 특이하게도 정권을 겨냥해 ‘선택적 수사’의 칼을 휘둘렀다. 정권 대상 수사는 하나같이 과잉 수사 논란을 빚었다. 보수야당과 수구매체, 검찰 내부 수사에선 한결같이 봐주기·감싸기 의혹이 불거졌다. 김학의 사건을 뭉갠 검사, 룸살롱 접대를 받은 검사, 위증을 교사한 혐의를 받는 검사들은 대놓고 또는 교묘하게 봐주면서, 김학의 도피 출국을 저지한 소수 검사에겐 가혹한 칼날을 들이댔다. 이 부조리를 ‘선택적 정의’라는 말로는 담아낼 수 없다. 마치 선택된 일부 영역에서는 정의가 실현되는 듯한 착각을 주지만, ‘선택적 정의’는 사실 ‘총체적 불의’에 지나지 않는다. 정의는 공정과 공평을 본질로 삼는데, 선택적으로 다른 잣대를 들이대는 것은 이 본질을 산산조각 내버리기 때문이다.
정의의 원칙을 깬 윤 전 총장이 사회를 통합하고 이끄는 정치의 영역에 착근할 수 있을까? 스스로 ‘자격 미달’은 아닌지 돌아보기 바란다.

원문보기:
http://www.hani.co.kr/arti/opinion/column/988221.html?_fr=mt2#csidxc3f2e7c0281ded588d928d92e624cee"
